都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考
442089,1352,大分県,竹田市,竹田市消防署　久住分署,,竹田市久住町大字栢木6049番地１,,33.056193,131.326549,,0974-77-2119,,,,,,,,,,
442089,1353,大分県,竹田市,竹田中学校,,竹田市大字会々３４２３番地１,,32.982229,131.38877,,0974-63-1070,,,,,,,,,,
442089,1354,大分県,竹田市,南部中学校,,竹田市大字君ヶ園１６８０番地,,33.30702,130.931178,,0974-63-1072,,,,,,,,,,
442089,1355,大分県,竹田市,緑ヶ丘中学校,,竹田市荻町馬場８５１番地１,,33.569975,131.210298,,0974-68-2012,,,,,,,,,,
442089,1356,大分県,竹田市,久住中学校,,竹田市久住町大字白丹１５２５番地　,,33.009483,131.284769,,0974-76-0049,,,,,,,,,,
442089,1357,大分県,竹田市,都野中学校,,竹田市久住町大字栢木６０４９番地１　,,33.056008,131.325779,,0974-77-2004,,,,,,,,,,
442089,1358,大分県,竹田市,直入中学校,,竹田市直入町大字長湯８５１８番地１　,,33.083607,131.391541,,0974-75-2260,,,,,,,,,,
442089,1359,大分県,竹田市,竹田小学校,,竹田市大字会々 1637番地,,32.973942,131.399458,,0974-63-1062,,,,,,,,,,
442089,1360,大分県,竹田市,豊岡小学校,,竹田市大字飛田川1810番地1,,32.967898,131.383854,,0974-63-1063,,,,,,,,,,
442089,1361,大分県,竹田市,南部小学校,,竹田市大字君ヶ園1014番地,,33.60447,131.185855,,0974-63-1064,,,,,,,,,,
442089,1362,大分県,竹田市,祖峰小学校,,竹田市大字門田266番地,,32.935818,131.384271,,0974-62-2956,,,,,,,,,,
442089,1363,大分県,竹田市,菅生小学校,,竹田市大字菅生490番地1,,32.956008,131.286057,,0974-65-2221,,,,,,,,,,
442089,1364,大分県,竹田市,宮城台小学校,,竹田市大字炭竈500番地,,32.979589,131.310554,,0974-66-2053,,,,,,,,,,
442089,1365,大分県,竹田市,城原小学校,,竹田市大字城原1705番地,,32.991644,131.337412,,0974-66-2013,,,,,,,,,,
442089,1366,大分県,竹田市,荻小学校,,竹田市荻町馬場448番地1,,32.921949,131.295659,,0974-68-2006,,,,,,,,,,
442089,1367,大分県,竹田市,白丹小学校,,竹田市久住町大字白丹4707番地,,33.006575,131.265435,,0974-76-1151,,,,,,,,,,
442089,1368,大分県,竹田市,久住小学校,,竹田市久住町大字久住2859番地,,33.024673,131.29219,,0974-76-0019,,,,,,,,,,
442089,1369,大分県,竹田市,都野小学校,,竹田市久住町大字栢木6037番地1,,33.058568,131.329977,,0974-77-2003,,,,,,,,,,
442089,1370,大分県,竹田市,直入小学校,,竹田市直入町大字長湯3088番地,,33.065682,131.371107,,0974-75-2250,,,,,,,,,,
442089,1371,大分県,竹田市,竹田保育所,,竹田市大字会々 1637番地8,,32.974314,131.400241,,0974-63-1080,,,,,,,,,,
442089,1372,大分県,竹田市,荻保育所,,竹田市荻町馬場452番地,,32.92179,131.297723,,0974-68-2101,,,,,,,,,,
442089,1373,大分県,竹田市,久住保育所,,竹田市久住町大字久住6509番地,,33.019806,131.298498,,0974-76-0057,,,,,,,,,,
442089,1374,大分県,竹田市,都野保育所,,竹田市久住町大字栢木6131番地4,,33.058027,131.333049,,0974-77-2201,,,,,,,,,,
442089,1375,大分県,竹田市,白丹保育所,,竹田市久住町大字白丹4677番地,,33.006934,131.266168,,0974-76-0051,,,,,,,,,,
442089,1376,大分県,竹田市,竹田幼稚園,,竹田市大字竹田1979番地,,32.967703,131.395241,,0974-63-1081,,,,,,,,,,
442089,1377,大分県,竹田市,南部幼稚園,,竹田市大字君ヶ園1156番地2,,33.604776,131.186522,,0974-63-1084,,,,,,,,,,
442089,1378,大分県,竹田市,直入幼稚園,,竹田市直入町大字長湯3189番地,,33.068749,131.368296,,0974-75-2230,,,,,,,,,,
442089,1379,大分県,竹田市,直入中央公民館,,竹田市直入町長湯８２０８番地６　,,33.119072,131.387436,,0974-75-2240,,,,,,,,,,
442089,1380,大分県,竹田市,荻中央公民館,,竹田市荻町馬場３６７番地,,32.928364,131.29213,,0974-68-2050,,,,,,,,,,
442089,1381,大分県,竹田市,あ祖母学舎,,竹田市大字神原13番地,,32.897702,131.364646,,0974-67-2181,,,,,,,,,,
442089,1382,大分県,竹田市,岡本分館,,竹田市大字三宅1543番地,,32.993642,131.411661,,0974-62-2900,,,,,,,,,,
442089,1383,大分県,竹田市,宮砥分館,,竹田市大字次倉4459番地1,,32.89499,131.330637,,0974-67-2001,,,,,,,,,,
442089,1384,大分県,竹田市,竹田市歴史資料館,,竹田市大字竹田２０８３番地,,32.965721,131.393631,,0974-63-1923,,,,,,,,,,
442089,1385,大分県,竹田市,竹田温泉「花水月」,,竹田市大字会々２２５０番地１,,32.971561,131.391449,,0974-64-1126,,,,,,,,,,
442089,1386,大分県,竹田市,温泉療養文化館「御前湯」,,竹田市直入町大字長湯７９６２番地１,,33.074467,131.375137,,0974-64-1400,,,,,,,,,,
442089,1387,大分県,竹田市,竹田市立図書館,,竹田市大字竹田１９８０番地,,32.967902,131.396025,,0974-63-1048,,,,,,,,,,
442089,1388,大分県,竹田市,竹田総合学院,,竹田市大字植木731番地,,32.980278,131.388535,,,,,,,,,,,,
442089,1389,大分県,竹田市,グランツ竹田,,竹田市大字玉来1番地1,,32.959991,131.384277,,0974-63-4837,,,,,,,,,,
442089,1390,大分県,竹田市,竹田市総合運動公園,,竹田市大字竹田１３２０番地,,32.960815,131.388107,,0974-63-4980,,,,,,,,,,
442089,1391,大分県,竹田市,久住総合運動公園久住体育館,,竹田市久住町大字久住２７０４番地２,,33.055794,131.252319,,0974-76-1177,,,,,,,,,,
442089,1392,大分県,竹田市,国民宿舎「久住高原荘」,,竹田市久住町久住４０３１番地,,33.08593,131.295868,,0974-76-1211,,,,,,,,,,
442089,1393,大分県,竹田市,竹田市立こども診療所,,竹田市大字飛田川１６９０番地２,,32.96455781,131.3869143,,0974-63-3838,,,,,,,,,,
442089,1394,大分県,竹田市,岡城阯料金徴収所,,竹田市大字竹田２７６１番地,,32.967224,131.403061,,0974-63-1541,,,,,,,,,,
442089,1395,大分県,竹田市,久住校区学童保育（久住林業センター内）,,竹田市久住町大字久住,,33.055794,131.252319,,,,,,,,,,,,
442089,1396,大分県,竹田市,都野校区学童保育（池の口住宅集会所内）,,竹田市久住町大字栢木,,33.040836,131.329681,,,,,,,,,,,,
442089,1397,大分県,竹田市,なおいり児童クラブ（なおいり保育園内）,,竹田市直入町大字長湯8195番地28,,33.074467,131.375137,,0974-75-2380,,,,,,,,,,
442089,1398,大分県,竹田市,竹田市葬祭場　浄光園,,竹田市大字君ケ園2418番地２,,32.947067,131.362549,,0974-63-1052,,,,,,,,,,
442089,1399,大分県,竹田市,神明社,,竹田市大字竹田５５１番地,,32.964493,131.39592,,,,,,,,,,,,
442089,1400,大分県,竹田市,神の里交流センター緒環,,竹田市大字神原1931番地,,32.868488,131.364044,,0974-67-2288,,,,,,,,,,
442089,1401,大分県,竹田市,道の駅すごう,,竹田市大字菅生９８９番地１,,32.9566388,131.2941063,,0974-65-2211,,,,,,,,,,
442089,1402,大分県,竹田市,道の駅竹田,,竹田市大字米納６６３番地１,,32.98558484,131.3404683,,0974-66-3550,,,,,,,,,,
442089,1403,大分県,竹田市,水の駅おづる,,竹田市直入町大字下田北１３１９番地１,,33.125587,131.412949,,0974-64-7277,,,,,,,,,,
442089,1404,大分県,竹田市,竹田南高校,,竹田市大字竹田2509番地,,32.965009,131.398352,,0974-63-3223,,,,,,,,,,
442089,1405,大分県,竹田市,（株）オートポリス　SPA直入コース,,竹田市直入町上田北浦原５１０－１５,,33.119072,131.387436,,0974-75-3191,,,,,,,,,,
442089,1406,大分県,竹田市,パチンコ　フォーラム,,竹田市大字拝田原761番地1,,32.957294,131.378891,,0974-63-0939,,,,,,,,,,
442089,1407,大分県,竹田市,竹田市商店街振興組合,,竹田市大字竹田,,32.964493,131.39592,,,,,,,,,,,,
442089,1408,大分県,竹田市,久住高原コテージ,,竹田市久住町大字白丹7571番地23,,33.031178,131.238449,,0974-64-3111,,,,,,,,,,
442089,1409,大分県,竹田市,荻の里温泉,,竹田市荻町新藤1131番地,,32.939507,131.296844,,0974-64-9595,,,,,,,,,,
442089,1410,大分県,竹田市,竹田医師会病院,,竹田市大字拝田原４４８番地,,32.95876,131.379743,,0974-63-3241,,,,,,,,,,
442089,1411,大分県,竹田市,加藤病院（精神科デイケア）,,竹田市竹田１８２２番地の１,,32.970539,131.392288,,0974-63-0741,,,,,,,,,,
442089,1412,大分県,竹田市,加藤病院,,竹田市竹田１８５５番地,,32.970536,131.392575,,0974-63-2338,,,,,,,,,,
442089,1413,大分県,竹田市,加藤病院（重度認知症デイケア）,,竹田市竹田１８２４番地の１,,32.970539,131.392288,,0974-62-2223,,,,,,,,,,
442089,1414,大分県,竹田市,久住加藤医院,,竹田市久住町大字久住６２６８番地,,33.0225179,131.2925005,,0974-76-0008,,,,,,,,,,
442089,1415,大分県,竹田市,大分県医療生活協同組合　竹田診療所,,竹田市大字会々３３１３－１,,32.974838,131.382553,,0974-62-4014,,,,,,,,,,
442089,1416,大分県,竹田市,大久保病院,,竹田市久住町大字栢木6026番地2,,33.057721,131.332326,,0974-64-7777,,,,,,,,,,
442089,1417,大分県,竹田市,伊藤医院,,竹田市直入町大字長湯7985番地5,,33.0704441,131.3831448,,0974-75-2222,,,,,,,,,,
442089,1418,大分県,竹田市,大分県信用組合　竹田支店,,竹田市大字竹田町552番地１,,32.969757,131.391739,,0974-63-3125,,,,,,,,,,
442089,1419,大分県,竹田市,特別養護老人ホーム　こころの郷,,竹田市飛田川１６１８番地の２３,,32.96497,131.38443,,0974-63-3323,,,,,,,,,,
442089,1420,大分県,竹田市,グループホーム　和の郷,,竹田市飛田川１６１８番地の２,,32.96497,131.38443,,0974-63-0225,,,,,,,,,,
442089,1421,大分県,竹田市,介護老人保健施設　岡の苑,,竹田市竹田１８５５番地,,32.970539,131.392288,,0974-63-3837,,,,,,,,,,
442089,1422,大分県,竹田市,ヴァル・ド・グラスくじゅう,,竹田市久住町大字栢木574番地34,,33.040836,131.329681,,0974-64-7500,,,,,,,,,,
442089,1423,大分県,竹田市,グループホーム　くたみのもり,,竹田市久住町大字栢木574番地110,,33.040836,131.329681,,0974-64-7550,,,,,,,,,,
442089,1424,大分県,竹田市,小規模型居宅介護施設　くたみたきのう館,,竹田市久住町大字栢木5834番地,,33.040836,131.329681,,0974-64-7770,,,,,,,,,,
442089,1425,大分県,竹田市,ケアホーム五つの実,,竹田市大字会々2576番地1,,32.971172,131.387436,,0974-63-9611,,,,,,,,,,
442089,1426,大分県,竹田市,特別養護老人ホーム　悠々居,,竹田市大字三宅1763番地1,,32.993786,131.409576,,0974-63-3201,,,,,,,,,,
442089,1427,大分県,竹田市,美晴が丘,,竹田市直入町大字長湯9067番地4,,33.082247,131.381601,,0974-75-3333,,,,,,,,,,
442089,1428,大分県,竹田市,福祉農場コロニー久住,,竹田市久住町大字有氏896番地14,,33.05736,131.310106,,0974-77-2344,,,,,,,,,,
442089,1429,大分県,竹田市,けあふ低酸素室竹田,,竹田市大字拝田原733番地1,,32.955898,131.374435,,0974-62-2331,,,,,,,,,,
442089,1430,大分県,竹田市,叶野自治会,,竹田市荻町叶野,,32.90501,131.266983,,,,,,,,,,,,
442089,1431,大分県,竹田市,SPA直入,,竹田市直入町大字上田北510番地15,,33.119072,131.387436,,0974-75-3191,,,,,,,,,,
442089,1432,大分県,竹田市,トラベルイン吉富,,竹田市大字竹田町134番地,,32.967285,131.394302,,0974-62-3185,,,,,,,,,,
442089,1433,大分県,竹田市,荻の苑,,竹田市荻町恵良原780番地,,32.924205,131.323078,,0974-64-6886,,,,,,,,,,
442089,1434,大分県,竹田市,グループホーム　しらゆり,,竹田市大字竹田町279番地１,,32.967564,131.393082,,0974-62-2666,,,,,,,,,,
442089,1435,大分県,竹田市,玉来ダム本体建設工事大成・管・友岡特定建設工事共同企業体,,竹田市大字炭竈679-1,,32.984798,131.31012,,0974-66-3750,,,,,,,,,,
442089,1436,大分県,竹田市,竹田税務署,,竹田市大字会々１６５０番地１７,,32.973361,131.39683,,0974-63-3141,,,,,,,,,,竹田市が設置
442089,1437,大分県,竹田市,竹田簡易裁判所,,竹田市大字竹田2065番地１,,32.965791,131.394093,,0974-63-2040,,,,,,,,,,
442089,1438,大分県,竹田市,大分地方法務局竹田支局,,竹田市大字会々1525-8,,32.973314,131.395352,,0974-62-2315,,,,,,,,,,
442097,1439,大分県,豊後高田市,北部保健所　豊後高田保健部,,豊後高田市是永町３９,,33.55603,131.448029,,0978-22-3165,,,,,,,,,,
442097,1440,大分県,豊後高田市,大分県立香々地青少年の家,,豊後高田市香々地５１５１,,33.671735,131.510231,,0978-54-2096,,,,,,,,,,
442097,1441,大分県,豊後高田市,高田高等学校,,豊後高田市玉津１８３４－１,,33.567453,131.443695,,0978-22-3145,,,,,,,,,,
442097,1442,大分県,豊後高田市,豊後高田警察署,,豊後高田市是永町３２番地１,,33.556292,131.446029,,0978-22-2131,,,,,,,24時間対応,,,
442097,1443,大分県,豊後高田市,豊後高田市役所（高田庁舎）,,豊後高田市是永町３９番地３,,33.55603,131.448029,,0978-22-3100,,,,,,,,,,
442097,1444,大分県,豊後高田市,豊後高田市役所真玉庁舎（真玉公民館兼用）,,豊後高田市中真玉２１４４番地１２,,33.607304,131.494583,,0978-53-5111,,,,,,,,,,
442097,1445,大分県,豊後高田市,豊後高田市役所香々地庁舎（香々地公民館兼用）,,豊後高田市見目１１０番地,,33.660751,131.539413,,0978-54-3111,,,,,,,,,,
442097,1446,大分県,豊後高田市,豊後高田市健康交流センター花いろ,,豊後高田市美和１３３５番地１,,33.551094,131.458405,,0978-22-1155,,,,,,,,,,
442097,1447,大分県,豊後高田市,豊後高田市消防本部,,豊後高田市御玉１４７,,33.556649,131.446529,,0978-22-3108,,,,,,,,,,
442097,1448,大分県,豊後高田市,豊後高田市立高田中学校,,豊後高田市玉津473番地,,33.56212,131.446445,,0978-22-3170,,,,,,,,,,
442097,1449,大分県,豊後高田市,豊後高田市立河内中学校,,豊後高田市佐野4993番地,,33.536678,131.465139,,0978-22-2504,,,,,,,,,,
442097,1450,大分県,豊後高田市,豊後高田市立田染中学校,,豊後高田市田染池部1742番地,,33.51557,131.519885,,0978-26-2047,,,,,,,,,,
442097,1451,大分県,豊後高田市,豊後高田市立真玉中学校,,豊後高田市中真玉117番地,,33.616548,131.476974,,0978-53-4014,,,,,,,,,,
442097,1452,大分県,豊後高田市,豊後高田市立香々地中学校,,豊後高田市香々地3400番地,,33.664461,131.52653,,0978-54-2030,,,,,,,,,,
442097,1453,大分県,豊後高田市,豊後高田市立高田小学校,,豊後高田市新地1460番地,,33.210938,131.689682,,0978-22-2071,,,,,,,,,,
442097,1454,大分県,豊後高田市,豊後高田市立桂陽小学校,,豊後高田市玉津1053番地,,33.562863,131.442214,,0978-22-2075,,,,,,,,,,
442097,1455,大分県,豊後高田市,豊後高田市立河内小学校,,豊後高田市佐野2017番地,,33.534345,131.467889,,0978-24-1670,,,,,,,,,,
442097,1456,大分県,豊後高田市,豊後高田市立都甲小学校（武道場）,,豊後高田市新城83番地,,33.559765,131.526321,,0978-27-3519,,,,,,,,,,
442097,1457,大分県,豊後高田市,豊後高田市立草地小学校,,豊後高田市草地292番地2,,33.576369,131.461471,,0978-22-2769,,,,,,,,,,
442097,1458,大分県,豊後高田市,豊後高田市立呉崎小学校,,豊後高田市呉崎1551番地,,33.579285,131.446806,,0978-22-2747,,,,,,,,,,
442097,1459,大分県,豊後高田市,豊後高田市立田染小学校,,豊後高田市田染相原50番地,,33.514562,131.520285,,0978-26-2004,,,,,,,,,,
442097,1460,大分県,豊後高田市,豊後高田市立真玉小学校,,豊後高田市中真玉5809番地,,33.600273,131.492697,,0978-53-4015,,,,,,,,,,
442097,1461,大分県,豊後高田市,豊後高田市立臼野小学校,,豊後高田市臼野2874番地,,33.627531,131.493217,,0978-53-4024,,,,,,,,,,
442097,1462,大分県,豊後高田市,豊後高田市立香々地小学校,,豊後高田市香々地3546番地,,33.669278,131.526188,,0978-54-2017,,,,,,,,,,
442097,1463,大分県,豊後高田市,豊後高田市立三浦小学校,,豊後高田市堅来4455番地,,33.639502,131.501105,,0978-54-2106,,,,,,,,,,
442097,1464,大分県,豊後高田市,豊後高田市立都甲中学校（戴星学園）,,豊後高田市松行363番地,,33.565514,131.521255,,0978-27-3018,,,,,,,,,,
442097,1465,大分県,豊後高田市,城台保育園,,豊後高田市玉津464番地,,33.563537,131.446834,,0978-22-2447,,,,,,,,,,
442097,1466,大分県,豊後高田市,和光保育園,,豊後高田市新栄1220番地２,,33.579424,131.448334,,0978-24-0160,,,,,,,,,,
442097,1467,大分県,豊後高田市,河内保育園,,豊後高田市佐野2043番地,,33.532817,131.470528,,0978-24-1428,,,,,,,,,,
442097,1468,大分県,豊後高田市,封戸保育園,,豊後高田市水崎1273番地,,33.537483,131.420198,,0978-22-3677,,,,,,,,,,
442097,1469,大分県,豊後高田市,真玉保育園,,豊後高田市西真玉2093番地,,33.602561,131.470414,,0978-53-5095,,,,,,,,,,
442097,1470,大分県,豊後高田市,香々地保育園,,豊後高田市見目705番地13,,33.660751,131.539413,,0978-54-2069,,,,,,,,,,
442097,1471,大分県,豊後高田市,夢いろ幼稚園,,豊後高田市美和1343番地,,33.550455,131.45825,,0978-22-0045,,,,,,,,,,
442097,1472,大分県,豊後高田市,キラリいろ幼稚園,,豊後高田市中真玉5809,,33.607304,131.494583,,0978-53-5163 ,,,,,,,,,,
442097,1473,大分県,豊後高田市,水崎公民館,,豊後高田市水崎１２９２番地,,33.556855,131.417476,,0978-24-4031,,,,,,,,,,
